TransactionAmount,TransactionDate,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Location_encoded,Channel_encoded,TransactionType_encoded,CustomerOccupation_encoded,TimeBetweenTransaction,TransactionHour,LoginAttempts_Binned,TransactionAmount_Binned,KMeans_Cluster,Anomaly,DBSCAN_Cluster,Cluster,Cluster_PCA,dbscan_outlier,DistanceToCentroid,PotentialFraud,Target
200.19,2023-07-18 18:11:40,52,108,1,4389.96,2024-11-04 08:12:17,35,1,0,2,-41004037.0,18,Normal,$200–$500,1,1,-1,0,2,-1,1.5639513866710133,False,0
297.5,2023-03-27 17:16:41,73,80,1,6768.14,2024-11-04 08:07:49,18,1,0,2,-50770268.0,17,Normal,$200–$500,0,1,-1,2,0,-1,1.5430645696015646,False,2
345.86,2023-11-20 16:41:44,51,145,1,1504.64,2024-11-04 08:09:26,29,0,1,2,-30209262.0,16,Normal,$200–$500,1,1,43,0,2,43,5.487552624185884,False,0
343.88,2023-12-11 16:37:20,63,97,1,6486.18,2024-11-04 08:12:01,26,2,1,2,-28395281.0,16,Normal,$200–$500,0,1,-1,2,0,-1,6.720697201908357,False,2
16.52,2023-01-04 17:00:58,25,135,1,835.53,2024-11-04 08:07:28,4,2,0,3,-57855990.0,17,Normal,< $50,2,1,21,1,1,21,2.533486912843736,False,1
162.1,2023-12-06 17:34:01,41,151,1,8576.65,2024-11-04 08:08:09,25,1,1,1,-28823648.0,17,Normal,$50–$200,0,1,-1,2,0,-1,5.748386802540057,False,2
36.12,2023-11-29 17:55:07,22,234,1,1593.03,2024-11-04 08:08:11,15,2,1,3,-29427184.0,17,Normal,< $50,0,1,1,2,0,1,4.559867923422329,False,2
354.91,2023-12-18 16:33:07,74,191,1,3872.55,2024-11-04 08:09:08,4,0,1,2,-27790561.0,16,Normal,$200–$500,2,1,-1,1,1,-1,2.330286754252536,False,1
38.41,2023-04-11 16:06:20,40,117,1,9129.68,2024-11-04 08:07:27,10,0,1,0,-49478467.0,16,Normal,< $50,2,1,-1,1,1,-1,4.174464764584805,False,1
53.52,2023-03-31 16:18:37,49,55,1,2227.49,2024-11-04 08:08:36,36,1,1,1,-50428199.0,16,Normal,$50–$200,1,1,0,0,2,0,2.0220337385245575,False,0
498.59,2023-10-23 18:41:35,57,138,1,2619.46,2024-11-04 08:11:11,30,2,1,2,-32621376.0,18,Normal,$200–$500,1,1,-1,0,2,-1,4.678067032421123,False,0
13.3,2023-06-06 16:36:30,23,63,1,213.0,2024-11-04 08:09:17,35,0,1,3,-44638367.0,16,Normal,< $50,1,1,-1,0,2,-1,1.4809206619934137,False,0
189.65,2023-09-25 16:32:45,21,60,1,8457.09,2024-11-04 08:11:01,5,0,1,3,-35048296.0,16,Normal,$50–$200,2,1,14,1,1,14,1.4458304289157993,False,1
255.32,2023-09-13 16:14:04,80,27,1,6290.62,2024-11-04 08:07:29,3,0,1,2,-36086005.0,16,Normal,$200–$500,2,1,56,1,1,56,3.1350619374541187,False,1
230.51,2023-02-17 18:01:18,51,56,1,9522.37,2024-11-04 08:10:49,22,1,0,1,-54050971.0,18,Normal,$200–$500,0,1,-1,2,0,-1,3.154073957643486,False,2
237.74,2023-06-12 18:51:29,61,152,1,11795.12,2024-11-04 08:10:26,40,0,1,0,-44111937.0,18,Normal,$200–$500,1,1,-1,0,2,-1,5.903102664188211,False,0
512.76,2023-04-11 16:37:54,52,26,1,5121.36,2024-11-04 08:07:06,14,0,1,0,-49476552.0,16,Normal,$500–$1K,2,1,-1,2,0,-1,5.462364429209628,False,2
151.37,2023-04-03 16:55:21,54,53,1,8356.08,2024-11-04 08:08:41,3,0,1,1,-50166800.0,16,Normal,$50–$200,2,1,-1,1,1,-1,3.219687555777621,False,1
85.01,2023-01-23 18:35:43,25,157,1,1299.4,2024-11-04 08:08:58,32,0,0,3,-56208795.0,18,Normal,$50–$200,1,1,-1,0,2,-1,3.02456641242393,False,0
444.47,2023-01-16 16:15:57,57,61,1,6062.94,2024-11-04 08:10:42,38,2,1,2,-56822085.0,16,Normal,$200–$500,1,1,-1,0,2,-1,3.820334916488191,False,0
184.19,2023-04-24 16:28:14,67,58,1,7588.67,2024-11-04 08:10:28,16,0,1,2,-48354134.0,16,Normal,$50–$200,0,1,-1,2,0,-1,3.4831045422618865,False,2
879.25,2023-11-07 17:44:12,24,137,1,125.85,2024-11-04 08:08:02,22,2,0,3,-31328630.0,17,Normal,$500–$1K,0,1,-1,2,0,-1,3.3625496191167312,False,2
55.98,2023-09-25 16:41:04,24,87,1,7047.04,2024-11-04 08:12:04,18,1,0,3,-35047860.0,16,Normal,$50–$200,0,1,-1,2,0,-1,1.7475658766200557,False,2
54.91,2023-02-13 16:08:58,41,275,1,7927.27,2024-11-04 08:07:25,8,0,0,1,-54403107.0,16,Normal,$50–$200,2,1,-1,1,1,-1,2.3767896857977204,False,1
1047.69,2023-10-16 16:32:31,20,139,1,1889.78,2024-11-04 08:10:42,2,2,1,3,-33233891.0,16,Normal,> $1K,2,1,-1,1,1,-1,4.73021195818248,False,1
393.74,2023-12-04 18:11:56,26,90,1,1769.06,2024-11-04 08:06:52,5,2,1,3,-28994096.0,18,Normal,$200–$500,2,1,-1,1,1,-1,1.9678736346160202,False,1
58.94,2023-01-16 16:16:42,30,26,1,4575.98,2024-11-04 08:08:38,24,2,1,1,-56821916.0,16,Normal,$50–$200,0,1,39,2,0,39,4.807946949574275,False,2
515.57,2023-01-02 17:26:34,27,56,1,9269.67,2024-11-04 08:06:54,8,0,1,1,-58027220.0,17,Normal,$500–$1K,2,1,-1,1,1,-1,2.419260184957561,False,1
332.15,2023-10-16 17:12:32,59,105,1,9749.46,2024-11-04 08:07:16,9,0,1,0,-33231284.0,17,Normal,$200–$500,2,1,-1,1,1,-1,3.126457224818559,False,1
177.94,2023-09-26 16:08:25,19,173,1,123.24,2024-11-04 08:11:29,25,2,1,3,-34963384.0,16,Normal,$50–$200,0,1,4,2,0,4,5.747903749149229,False,2
68.68,2023-09-18 16:15:19,49,141,1,4718.51,2024-11-04 08:06:27,34,2,1,1,-35653868.0,16,Normal,$50–$200,1,1,52,0,2,52,1.0814087586073908,False,0
1431.54,2023-12-11 16:23:59,20,84,1,1171.98,2024-11-04 08:08:41,32,2,1,3,-28395882.0,16,Normal,> $1K,1,-1,-1,0,2,-1,4.314752980480693,False,0
240.03,2023-02-27 17:25:09,33,31,1,7807.73,2024-11-04 08:09:41,1,2,1,1,-53189072.0,17,Normal,$200–$500,2,1,-1,1,1,-1,5.112569692518976,False,1
168.34,2023-06-27 18:14:30,64,240,1,7483.01,2024-11-04 08:11:10,31,0,1,2,-42818200.0,18,Normal,$50–$200,1,1,-1,0,2,-1,3.6883225903595154,False,0
474.77,2023-10-06 18:26:45,46,284,1,8494.53,2024-11-04 08:06:24,4,2,1,1,-34090779.0,18,Normal,$200–$500,2,1,-1,1,1,-1,2.592278517854473,False,1
451.7,2023-03-01 16:56:01,29,103,1,8994.67,2024-11-04 08:10:51,6,2,1,1,-53018090.0,16,Normal,$200–$500,2,1,-1,1,1,-1,1.234620665021609,False,1
243.85,2023-12-20 16:41:44,39,43,1,4576.78,2024-11-04 08:08:53,29,1,1,1,-27617229.0,16,Normal,$200–$500,1,1,-1,0,2,-1,5.482177323280972,False,0
5.76,2023-08-28 17:13:52,38,164,1,5859.79,2024-11-04 08:09:21,15,1,1,1,-37464929.0,17,Normal,< $50,0,1,1,2,0,1,4.482221675597895,False,2
435.08,2023-07-24 16:01:27,55,78,1,2103.41,2024-11-04 08:11:15,37,2,1,1,-40493388.0,16,Normal,$200–$500,1,1,-1,0,2,-1,2.7738706071983175,False,0
127.78,2023-04-25 16:41:32,20,170,1,1046.66,2024-11-04 08:10:26,24,0,1,3,-48266934.0,16,Normal,$50–$200,0,1,36,2,0,36,4.755035416585341,False,2
23.14,2023-11-15 17:23:40,47,93,1,10536.54,2024-11-04 08:09:21,23,2,0,0,-30638741.0,17,Normal,< $50,0,1,-1,2,0,-1,3.912238139668386,False,2
545.87,2023-01-02 16:31:28,27,41,1,4860.01,2024-11-04 08:09:44,24,1,1,1,-58030696.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,4.832272609202777,False,2
21.21,2023-12-04 16:20:16,55,37,1,9575.42,2024-11-04 08:07:18,26,2,1,1,-29000822.0,16,Normal,< $50,0,1,-1,2,0,-1,6.798550039177023,False,2
423.53,2023-08-10 17:08:52,50,81,1,5453.4,2024-11-04 08:07:23,18,1,0,0,-39020311.0,17,Normal,$200–$500,0,1,-1,2,0,-1,1.4948105639580567,False,2
142.1,2023-06-08 17:08:06,18,109,1,1545.64,2024-11-04 08:11:56,37,2,0,3,-44463830.0,17,Normal,$50–$200,1,1,-1,0,2,-1,2.76879226580696,False,0
1413.24,2023-11-06 18:59:24,58,199,1,7272.01,2024-11-04 08:11:26,27,0,1,1,-31410722.0,18,Normal,> $1K,0,-1,-1,0,0,-1,8.242243252982703,True,0
114.15,2023-02-21 16:47:54,19,52,1,1612.4,2024-11-04 08:08:38,1,0,1,3,-53709644.0,16,Normal,$50–$200,2,1,-1,1,1,-1,5.190450443914758,False,1
275.98,2023-12-15 16:04:20,72,67,1,6151.05,2024-11-04 08:07:16,42,2,0,2,-28051376.0,16,Normal,$200–$500,1,1,-1,0,2,-1,7.705533192005381,True,0
590.68,2023-09-25 16:56:21,27,23,1,852.2,2024-11-04 08:09:15,42,1,1,3,-35046774.0,16,Normal,$500–$1K,1,1,-1,0,2,-1,7.746019079774299,True,0
152.42,2023-10-23 16:45:37,42,176,1,9141.79,2024-11-04 08:12:18,38,0,1,0,-32628401.0,16,Normal,$50–$200,1,1,27,0,2,27,3.8099717673865876,False,0
395.77,2023-02-27 16:24:11,43,118,1,6425.99,2024-11-04 08:08:17,12,1,0,0,-53192646.0,16,Normal,$200–$500,2,1,-1,1,1,-1,6.055990862368328,False,1
615.16,2023-02-06 16:40:27,26,140,1,214.61,2024-11-04 08:06:37,4,2,1,3,-55005970.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,2.6059256239862982,False,1
207.82,2023-02-28 16:34:45,19,30,1,229.02,2024-11-04 08:07:02,19,2,0,3,-53105537.0,16,Normal,$200–$500,0,1,-1,2,0,-1,1.274976585611497,False,2
220.52,2023-06-07 16:07:22,57,152,1,1793.09,2024-11-04 08:07:19,39,0,1,2,-44553597.0,16,Normal,$200–$500,1,1,15,0,2,15,4.7103739441900645,False,0
281.47,2023-08-18 17:02:15,34,142,1,4437.48,2024-11-04 08:11:13,30,0,1,1,-38329738.0,17,Normal,$200–$500,1,1,-1,0,2,-1,4.395596799143214,False,0
57.91,2023-11-28 16:45:08,58,97,1,3641.06,2024-11-04 08:07:03,34,1,0,1,-29517715.0,16,Normal,$50–$200,1,1,52,0,2,52,1.3110212636688459,False,0
30.48,2023-12-04 16:27:11,32,78,1,11481.85,2024-11-04 08:07:38,39,1,0,0,-29000427.0,16,Normal,< $50,1,1,-1,0,2,-1,4.918642261045289,False,0
1152.58,2023-09-13 17:58:16,65,180,1,7567.17,2024-11-04 08:11:45,2,1,1,2,-36080009.0,17,Normal,> $1K,2,1,-1,1,1,-1,4.8239886043824205,False,1
453.09,2023-06-05 16:24:22,48,97,1,6708.65,2024-11-04 08:08:12,38,1,1,0,-44725430.0,16,Normal,$200–$500,1,1,-1,0,2,-1,3.7204163874617655,False,0
424.47,2023-02-27 16:05:35,22,116,1,5491.55,2024-11-04 08:08:43,28,2,1,3,-53193788.0,16,Normal,$200–$500,0,1,53,0,0,53,6.447302762516477,False,0
228.4,2023-01-05 16:22:12,67,116,1,9598.43,2024-11-04 08:09:36,29,0,1,0,-57772044.0,16,Normal,$200–$500,1,1,-1,0,2,-1,5.5445011328873335,False,0
67.17,2023-07-03 18:03:48,63,48,1,14410.44,2024-11-04 08:08:55,39,2,1,0,-42300307.0,18,Normal,$50–$200,1,1,-1,0,2,-1,5.111682220617299,False,0
284.89,2023-12-18 17:53:03,53,115,1,9738.6,2024-11-04 08:06:51,1,2,1,0,-27785628.0,17,Normal,$200–$500,2,1,-1,1,1,-1,5.173743228096237,False,1
118.69,2023-02-13 18:36:21,33,296,1,749.34,2024-11-04 08:10:00,29,2,1,0,-54394419.0,18,Normal,$50–$200,1,1,-1,0,2,-1,5.672620491015093,False,0
221.33,2023-10-18 18:17:05,27,276,1,1185.43,2024-11-04 08:09:51,21,0,1,3,-33054766.0,18,Normal,$200–$500,0,1,-1,2,0,-1,2.3173433402844466,False,2
252.31,2023-03-29 16:10:33,26,172,1,1584.6,2024-11-04 08:12:07,39,0,0,3,-50601694.0,16,Normal,$200–$500,1,1,15,0,2,15,4.737752276459571,False,0
58.85,2023-05-15 17:15:25,71,115,1,1789.8,2024-11-04 08:06:34,25,2,0,2,-46536669.0,17,Normal,$50–$200,0,1,-1,2,0,-1,5.717949220064199,False,2
194.68,2023-04-24 16:32:48,32,165,1,14494.18,2024-11-04 08:11:54,22,2,1,0,-48353946.0,16,Normal,$50–$200,0,1,-1,2,0,-1,3.138717747336671,False,2
433.53,2023-10-19 17:06:57,38,231,1,6368.32,2024-11-04 08:09:08,30,1,1,0,-32972531.0,17,Normal,$200–$500,1,1,-1,0,2,-1,4.445244429154459,False,0
178.26,2023-10-16 16:55:59,59,59,1,1137.13,2024-11-04 08:08:51,28,0,1,2,-33232372.0,16,Normal,$50–$200,0,1,9,0,0,9,6.466236283030536,False,0
207.65,2023-09-11 16:52:21,34,98,1,5143.8,2024-11-04 08:09:29,37,2,1,1,-36256628.0,16,Normal,$200–$500,1,1,17,0,2,17,2.7385535758547292,False,0
237.0,2023-02-10 16:50:10,49,115,1,14021.4,2024-11-04 08:08:13,40,2,1,0,-54659883.0,16,Normal,$200–$500,1,1,-1,0,2,-1,5.898548787498503,False,0
1169.59,2023-12-25 17:12:21,28,114,1,5946.45,2024-11-04 08:11:33,27,2,1,3,-27183552.0,17,Normal,> $1K,0,1,-1,0,0,-1,7.881480096081141,True,0
347.63,2023-12-13 16:41:13,25,272,1,1400.04,2024-11-04 08:08:39,6,2,0,3,-28222046.0,16,Normal,$200–$500,2,1,-1,1,1,-1,1.253956377424333,False,1
517.68,2023-04-05 17:52:24,31,24,1,11305.81,2024-11-04 08:08:06,29,0,1,0,-49990542.0,17,Normal,$500–$1K,1,1,-1,0,2,-1,5.536030973123517,False,0
36.25,2023-11-27 18:28:57,52,76,1,193.06,2024-11-04 08:10:09,40,1,1,0,-29598072.0,18,Normal,< $50,1,-1,-1,0,2,-1,5.959408380447715,False,0
46.53,2023-06-22 17:27:50,42,34,1,4468.12,2024-11-04 08:07:22,37,0,1,1,-43252772.0,17,Normal,< $50,1,1,-1,0,2,-1,2.7719637079144297,False,0
207.47,2023-10-02 18:57:19,53,12,1,1688.9,2024-11-04 08:07:01,24,0,1,0,-34434582.0,18,Normal,$200–$500,0,1,-1,2,0,-1,4.8976123285876,False,2
199.7,2023-04-03 18:41:57,43,285,1,7574.45,2024-11-04 08:08:58,16,0,1,1,-50160421.0,18,Normal,$50–$200,0,1,-1,2,0,-1,3.7108534404239237,False,2
307.89,2023-07-10 16:34:43,62,90,1,2637.55,2024-11-04 08:11:34,26,2,0,2,-41701011.0,16,Normal,$200–$500,0,1,35,2,0,35,6.6702906931480435,False,2
403.63,2023-06-08 16:56:16,31,167,3,3304.02,2024-11-04 08:07:58,19,1,1,1,-44464302.0,16,Waspada,$200–$500,0,1,-1,2,0,-1,0.8465272962081747,False,2
20.06,2023-04-19 16:41:27,27,144,1,445.21,2024-11-04 08:10:01,22,0,1,3,-48785314.0,16,Normal,< $50,0,1,-1,2,0,-1,2.9446584837504184,False,2
236.57,2023-09-01 17:51:34,79,112,1,3488.77,2024-11-04 08:06:31,34,0,1,2,-37116897.0,17,Normal,$200–$500,1,1,-1,0,2,-1,0.7036328996947032,False,0
0.32,2023-08-04 17:44:36,39,136,1,7158.58,2024-11-04 08:09:57,4,0,1,1,-39536721.0,17,Normal,< $50,2,1,-1,1,1,-1,2.27284928372823,False,1
14.28,2023-09-15 17:03:44,23,81,1,1597.51,2024-11-04 08:07:23,31,0,1,3,-35910219.0,17,Normal,< $50,1,1,-1,0,2,-1,3.569517052437424,False,0
232.35,2023-05-12 16:14:22,33,153,1,4186.25,2024-11-04 08:08:22,1,1,0,1,-46799640.0,16,Normal,$200–$500,2,1,-1,1,1,-1,5.092009813487074,False,1
317.53,2023-02-24 18:25:34,44,104,1,6237.68,2024-11-04 08:06:39,24,2,1,1,-53444465.0,18,Normal,$200–$500,0,1,-1,2,0,-1,4.889120140734148,False,2
74.67,2023-05-15 17:37:32,43,283,1,3449.35,2024-11-04 08:11:01,16,0,1,1,-46535609.0,17,Normal,$50–$200,0,1,-1,2,0,-1,3.4734813100872457,False,2
65.01,2023-10-24 17:28:18,29,67,1,10235.19,2024-11-04 08:09:26,2,2,0,0,-32539268.0,17,Normal,$50–$200,2,1,-1,1,1,-1,4.22847524759933,False,1
0.45,2023-07-26 17:29:24,34,172,1,8670.23,2024-11-04 08:10:09,18,1,1,1,-40315245.0,17,Normal,< $50,0,1,-1,2,0,-1,1.7755350301726556,False,2
364.13,2023-02-03 16:06:00,63,61,1,8198.0,2024-11-04 08:10:23,13,0,1,0,-55267463.0,16,Normal,$200–$500,2,1,-1,2,1,-1,6.47215467074221,False,2
340.13,2023-02-06 17:23:52,24,32,3,1149.74,2024-11-04 08:11:48,23,1,1,3,-55003676.0,17,Waspada,$200–$500,0,1,-1,2,0,-1,3.791758937143865,False,2
15.81,2023-03-02 18:36:55,69,11,4,8384.85,2024-11-04 08:12:06,28,1,1,0,-52925711.0,18,Waspada,< $50,0,1,-1,0,0,-1,6.633038024029099,False,0
222.66,2023-06-28 16:05:19,39,88,1,14466.38,2024-11-04 08:10:50,11,2,1,0,-42739531.0,16,Normal,$200–$500,2,1,-1,1,1,-1,5.239286399778236,False,1
638.24,2023-03-09 18:04:32,48,64,1,5695.78,2024-11-04 08:11:49,31,1,1,1,-52322837.0,18,Normal,$500–$1K,1,1,-1,0,2,-1,3.836818107290859,False,0
241.21,2023-09-25 16:37:04,31,108,1,1220.86,2024-11-04 08:09:16,29,0,1,1,-35047932.0,16,Normal,$200–$500,1,1,43,0,2,43,5.462303994983138,False,0
171.16,2023-09-28 16:33:08,51,42,1,6126.5,2024-11-04 08:11:02,27,2,1,2,-34789074.0,16,Normal,$50–$200,0,1,-1,0,0,-1,7.421449015557653,False,0
1360.67,2023-04-19 16:38:41,29,118,1,2861.65,2024-11-04 08:06:27,33,1,1,1,-48785266.0,16,Normal,> $1K,1,1,-1,0,2,-1,3.5578315918287626,False,0
37.65,2023-09-25 17:29:01,27,109,1,411.78,2024-11-04 08:11:02,38,2,0,3,-35044921.0,17,Normal,< $50,1,1,-1,0,2,-1,3.8396355400422775,False,0
25.77,2023-10-02 16:32:31,68,18,1,4331.54,2024-11-04 08:06:40,22,2,1,2,-34443249.0,16,Normal,< $50,0,1,-1,2,0,-1,2.8603631303680412,False,2
789.8,2023-07-10 16:04:39,40,94,1,13948.09,2024-11-04 08:07:32,17,0,1,0,-41702573.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,3.210249770329953,False,2
308.85,2023-11-29 18:03:46,20,33,2,333.19,2024-11-04 08:08:15,20,1,0,3,-29426669.0,18,Normal,$200–$500,0,1,-1,2,0,-1,1.8896910393769653,False,2
1454.52,2023-09-22 16:13:06,27,20,1,1189.03,2024-11-04 08:07:18,24,0,1,3,-35308452.0,16,Normal,> $1K,0,1,-1,2,0,-1,5.884387450152306,False,2
806.97,2023-03-07 17:48:05,25,11,1,102.2,2024-11-04 08:08:53,39,2,1,3,-52496448.0,17,Normal,$500–$1K,1,1,-1,0,2,-1,4.9966310747024165,False,0
364.81,2023-06-26 17:34:00,25,53,1,1145.23,2024-11-04 08:07:19,5,2,1,3,-42906799.0,17,Normal,$200–$500,2,1,7,1,1,7,1.281331198516703,False,1
490.82,2023-06-01 18:04:35,26,114,1,8704.27,2024-11-04 08:09:41,18,0,1,1,-45065106.0,18,Normal,$200–$500,0,1,-1,2,0,-1,2.133863861886925,False,2
1021.38,2023-01-27 18:59:43,61,125,1,6223.26,2024-11-04 08:08:46,11,1,1,0,-55861743.0,18,Normal,> $1K,2,-1,-1,1,1,-1,5.653439740413212,False,1
311.28,2023-05-22 16:41:12,49,198,1,135.96,2024-11-04 08:09:13,1,1,1,0,-45934081.0,16,Normal,$200–$500,2,1,-1,1,1,-1,5.147688258373289,False,1
85.03,2023-04-10 16:52:51,51,48,1,4597.57,2024-11-04 08:06:59,36,0,1,2,-49562048.0,16,Normal,$50–$200,1,1,0,0,2,0,1.920159961206554,False,0
307.75,2023-04-12 17:54:47,64,63,1,1061.58,2024-11-04 08:10:03,11,1,1,0,-49385716.0,17,Normal,$200–$500,2,1,54,1,1,54,5.043502548036587,False,1
333.67,2023-07-06 18:09:06,36,68,1,9238.08,2024-11-04 08:08:44,13,2,1,1,-42040778.0,18,Normal,$200–$500,2,1,-1,2,1,-1,6.55617779212926,False,2
589.89,2023-10-20 16:29:44,56,213,3,9404.63,2024-11-04 08:12:03,17,1,1,1,-32888539.0,16,Waspada,$500–$1K,0,1,-1,2,0,-1,2.7624357003571425,False,2
372.08,2023-03-06 16:37:23,66,63,1,13330.74,2024-11-04 08:12:15,15,1,1,0,-52587292.0,16,Normal,$200–$500,0,1,-1,2,0,-1,4.660565790731627,False,2
502.9,2023-09-18 17:13:32,26,141,1,341.24,2024-11-04 08:08:40,14,2,0,3,-35650508.0,17,Normal,$500–$1K,2,1,-1,2,0,-1,5.490330921138009,False,2
103.81,2023-09-27 16:39:38,36,34,1,7044.63,2024-11-04 08:11:54,28,0,1,0,-34875136.0,16,Normal,$50–$200,0,1,-1,0,0,-1,6.450173936459636,False,0
69.43,2023-02-06 17:38:53,30,162,1,9281.85,2024-11-04 08:08:31,19,0,1,1,-55002578.0,17,Normal,$50–$200,0,1,-1,2,0,-1,1.3504683110715425,False,2
110.4,2023-09-21 16:52:18,56,62,1,8639.36,2024-11-04 08:08:33,36,0,0,0,-35392575.0,16,Normal,$50–$200,1,1,-1,0,2,-1,1.9639424087915665,False,0
275.65,2023-08-14 16:52:32,28,14,1,4957.57,2024-11-04 08:08:18,1,1,0,1,-38675746.0,16,Normal,$200–$500,2,1,-1,1,1,-1,5.0816117860912415,False,1
336.01,2023-11-09 18:45:10,63,121,4,9938.2,2024-11-04 08:08:51,7,2,1,0,-31152221.0,18,Waspada,$200–$500,2,1,-1,1,1,-1,1.9423712341587698,False,1
251.8,2023-04-03 16:14:34,62,102,1,11796.66,2024-11-04 08:10:15,23,0,1,0,-50169341.0,16,Normal,$200–$500,0,1,-1,2,0,-1,3.872302576165443,False,2
334.07,2023-08-11 17:27:16,59,200,1,7306.79,2024-11-04 08:10:28,27,1,1,1,-38932992.0,17,Normal,$200–$500,0,1,-1,0,0,-1,7.39192827990405,False,0
52.44,2023-09-06 18:56:24,27,87,1,3157.75,2024-11-04 08:09:31,33,2,1,3,-36681187.0,18,Normal,$50–$200,1,1,-1,0,2,-1,2.1436338787731652,False,0
1030.85,2023-09-04 17:22:24,25,39,1,1941.8,2024-11-04 08:11:01,36,0,1,3,-36859717.0,17,Normal,> $1K,1,1,-1,0,2,-1,2.821198692245951,False,0
141.37,2023-07-21 16:54:10,46,77,1,1019.77,2024-11-04 08:11:41,10,2,1,1,-40749451.0,16,Normal,$50–$200,2,1,11,1,1,11,4.106254050848162,False,1
211.7,2023-11-13 16:58:19,50,205,1,12272.78,2024-11-04 08:07:08,6,2,0,0,-30812929.0,16,Normal,$200–$500,2,1,-1,1,1,-1,1.5250981778794954,False,1
61.4,2023-01-30 16:45:11,41,20,2,7892.87,2024-11-04 08:08:27,38,1,1,1,-55610596.0,16,Normal,$50–$200,1,1,-1,0,2,-1,3.871676760877114,False,0
308.23,2023-04-17 16:12:22,60,23,1,4150.63,2024-11-04 08:11:35,19,0,1,2,-48959953.0,16,Normal,$200–$500,0,1,-1,2,0,-1,0.8354088614586769,False,2
111.41,2023-12-27 17:18:17,21,181,1,1204.11,2024-11-04 08:10:44,6,1,1,3,-27010347.0,17,Normal,$50–$200,2,1,-1,1,1,-1,1.30258233253515,False,1
675.49,2023-03-15 16:16:53,61,159,1,1893.0,2024-11-04 08:10:47,5,0,1,2,-51810834.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,1.8604774674827163,False,1
29.72,2023-07-19 17:16:18,26,38,1,1059.62,2024-11-04 08:07:50,35,0,1,3,-40920692.0,17,Normal,< $50,1,1,-1,0,2,-1,1.2918664283695982,False,0
301.73,2023-06-27 16:40:58,67,163,1,990.74,2024-11-04 08:07:10,40,2,1,0,-42823572.0,16,Normal,$200–$500,1,1,22,0,2,22,5.702661189470384,False,0
294.61,2023-09-28 18:53:02,60,74,1,7375.59,2024-11-04 08:07:33,29,1,1,2,-34780471.0,18,Normal,$200–$500,1,1,-1,0,2,-1,5.577414417089798,False,0
106.43,2023-04-17 17:32:12,52,164,1,9403.12,2024-11-04 08:10:35,31,0,0,1,-48955103.0,17,Normal,$50–$200,1,1,-1,0,2,-1,3.539009150211349,False,0
381.52,2023-11-20 16:42:12,36,79,1,5798.92,2024-11-04 08:11:07,39,2,1,0,-30209335.0,16,Normal,$200–$500,1,1,-1,0,2,-1,4.73426989026263,False,0
1142.76,2023-03-15 17:10:12,25,71,1,1498.93,2024-11-04 08:10:03,15,2,0,3,-51807591.0,17,Normal,> $1K,0,1,-1,2,0,-1,5.145400622031159,False,2
5.66,2023-12-04 18:43:37,40,33,1,5434.64,2024-11-04 08:11:43,14,1,1,1,-28992486.0,18,Normal,< $50,2,1,-1,2,0,-1,5.674467908395539,False,2
209.09,2023-11-07 18:44:46,48,203,1,9100.81,2024-11-04 08:06:31,41,0,1,0,-31324905.0,18,Normal,$200–$500,1,1,-1,0,2,-1,6.842804953099267,False,0
521.81,2023-11-16 17:26:37,47,34,1,4750.96,2024-11-04 08:07:27,41,0,1,1,-30552050.0,17,Normal,$500–$1K,1,1,-1,0,2,-1,6.711977650938554,False,0
588.36,2023-01-09 16:08:44,33,134,1,8434.99,2024-11-04 08:10:22,5,2,1,1,-57427298.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,1.86750767632568,False,1
146.67,2023-10-31 16:05:00,20,273,1,1569.75,2024-11-04 08:11:06,0,2,1,3,-31939566.0,16,Normal,$50–$200,2,1,-1,1,1,-1,6.145857322585703,False,1
176.52,2023-03-14 17:06:18,73,94,5,7132.08,2024-11-04 08:08:41,36,2,0,2,-51894143.0,17,Waspada,$50–$200,1,1,-1,0,2,-1,1.8535272213201222,False,0
57.34,2023-10-23 16:03:49,27,81,1,1100.64,2024-11-04 08:10:22,1,2,1,3,-32630793.0,16,Normal,$50–$200,2,1,49,1,1,49,5.202270956883338,False,1
294.77,2023-10-10 17:16:59,77,101,1,2272.17,2024-11-04 08:10:02,30,2,1,2,-33749583.0,17,Normal,$200–$500,1,1,-1,0,2,-1,4.4421269941026,False,0
881.32,2023-08-31 17:29:03,31,59,1,2287.93,2024-11-04 08:06:52,12,2,1,1,-37204669.0,17,Normal,$500–$1K,2,1,-1,1,1,-1,6.253409806149955,False,1
162.59,2023-02-22 16:18:32,64,19,1,7104.83,2024-11-04 08:08:46,16,1,1,2,-53625014.0,16,Normal,$50–$200,0,1,-1,2,0,-1,3.531587704696835,False,2
56.15,2023-12-28 18:53:29,31,77,1,13265.92,2024-11-04 08:09:03,26,1,1,0,-26918134.0,18,Normal,$50–$200,0,-1,-1,2,0,-1,7.006936436305614,False,2
524.55,2023-09-19 16:32:00,39,175,1,8292.75,2024-11-04 08:07:00,12,0,1,0,-35566500.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,6.07794229496282,False,1
