TransactionAmount,tTimeBetweenTransaction,TransactionDuration,AccountBalance,TransactionType_encoded,CustomerOccupation_encoded,TransactionType,CustomerOccupation,Cluster
800.8299999999999,77.01999999999998,16.0,-38418572.0,0,0,Doctor,Doctor,
8821.84,501.15,18.0,-38066659.0,1,1,Engineer,Engineer,
3173.17,917.81,18.0,-37287050.0,1,2,Engineer,Retired,
3299.84,8.950000000000017,16.0,-34272507.0,1,2,Engineer,Retired,
421.4399999999996,173.6,16.0,-29518287.0,1,3,Engineer,Student,
1035.2200000000003,149.4,16.0,-47662764.0,1,2,Engineer,Retired,
9724.49,388.21,16.0,-27703700.0,0,0,Doctor,Doctor,
7910.3,484.3,17.0,-33143056.0,0,2,Doctor,Retired,
6041.69,126.04000000000002,16.0,-43514993.0,0,2,Doctor,Retired,
8436.12,52.03999999999999,16.0,-40232352.0,0,0,Doctor,Doctor,
7125.15,389.7,16.0,-52241442.0,0,0,Doctor,Doctor,
239.1199999999999,161.1,17.0,-49560106.0,0,3,Doctor,Student,
4378.14,309.77,16.0,-47144068.0,0,2,Doctor,Retired,
14576.47,838.57,16.0,-42912180.0,1,0,Engineer,Doctor,
701.7300000000005,202.55,18.0,-30719960.0,1,3,Engineer,Student,
10922.78,724.18,16.0,-55008055.0,1,0,Engineer,Doctor,
642.0,124.98,16.0,-53709371.0,1,3,Engineer,Student,
7707.96,487.32,18.0,-32968680.0,1,0,Engineer,Doctor,
13267.09,635.91,16.0,-29517302.0,0,0,Doctor,Doctor,
3582.16,205.65,16.0,-41441102.0,1,2,Engineer,Retired,
921.9099999999999,39.41,16.0,-29605386.0,1,3,Engineer,Student,
5788.53,254.0,17.0,-46535675.0,1,0,Engineer,Doctor,
4515.43,436.8,16.0,-30555418.0,1,1,Engineer,Engineer,
7551.89,224.73,16.0,-54747647.0,1,2,Engineer,Retired,
14489.69,752.69,18.0,-45321253.0,0,0,Doctor,Doctor,
13991.5,78.5,16.0,-54317118.0,0,0,Doctor,Doctor,
185.8699999999999,50.0,18.0,-53445970.0,0,0,Doctor,Doctor,
726.3900000000003,132.42,16.0,-40492160.0,1,3,Engineer,Student,
7458.63,11.669999999999987,16.0,-30814799.0,1,2,Engineer,Retired,
3065.87,83.15999999999998,16.0,-38505410.0,1,2,Engineer,Retired,
9379.72,149.02,16.0,-37121449.0,0,1,Doctor,Engineer,
13696.61,74.26999999999998,17.0,-41439253.0,0,0,Doctor,Doctor,
3743.63,876.57,16.0,-36258648.0,0,2,Doctor,Retired,
14343.0,615.58,16.0,-35047855.0,1,0,Engineer,Doctor,
2882.16,643.03,16.0,-39800685.0,0,1,Doctor,Engineer,
5631.2,7.949999999999989,16.0,-57425094.0,1,2,Engineer,Retired,
4574.43,270.92,17.0,-48611018.0,0,2,Doctor,Retired,
1242.62,499.48,16.0,-56733098.0,1,3,Engineer,Student,
352.3100000000004,841.5,16.0,-45934551.0,0,3,Doctor,Student,
3100.22,138.82,16.0,-33235168.0,1,2,Engineer,Retired,
4707.24,231.46,16.0,-44465161.0,0,1,Doctor,Engineer,
7950.48,292.08,18.0,-26834550.0,1,2,Engineer,Retired,
7954.119999999999,63.97999999999999,16.0,-32025910.0,1,0,Engineer,Doctor,
5946.61,235.21,16.0,-33233167.0,1,0,Engineer,Doctor,
6650.71,201.73,18.0,-36768405.0,1,1,Engineer,Engineer,
1268.6699999999996,161.31,16.0,-36258237.0,1,3,Engineer,Student,
8287.54,18.409999999999968,17.0,-29256284.0,1,0,Engineer,Doctor,
12948.5,471.75,18.0,-44631588.0,0,0,Doctor,Doctor,
4746.71,290.02,17.0,-35043541.0,1,1,Engineer,Engineer,
5334.97,48.05000000000001,17.0,-46276487.0,1,1,Engineer,Engineer,
1765.4499999999998,359.42,16.0,-45330545.0,1,0,Engineer,Doctor,
427.3000000000002,32.91,16.0,-47489383.0,1,3,Engineer,Student,
6285.39,3.8000000000000114,16.0,-39194463.0,1,2,Engineer,Retired,
1406.6,31.810000000000002,17.0,-49904695.0,1,2,Engineer,Retired,
1075.15,220.2,16.0,-36258374.0,1,3,Engineer,Student,
5958.34,476.03,16.0,-37122993.0,0,2,Doctor,Retired,
791.9700000000003,141.91,17.0,-56559698.0,1,3,Engineer,Student,
1726.4,95.83,16.0,-29261217.0,1,3,Engineer,Student,
8992.25,51.150000000000006,17.0,-53016245.0,0,1,Doctor,Engineer,
7816.41,1192.2,16.0,-27532067.0,0,2,Doctor,Retired,
8271.47,50.75,18.0,-38670798.0,1,0,Engineer,Doctor,
636.4200000000001,185.07,16.0,-27702599.0,1,3,Engineer,Student,
2290.1,293.54,17.0,-56817732.0,1,1,Engineer,Engineer,
9968.49,23.379999999999995,18.0,-35040180.0,1,1,Engineer,Engineer,
167.72000000000025,285.26,16.0,-31852930.0,1,3,Engineer,Student,
7581.7,129.48,16.0,-55006800.0,1,1,Engineer,Engineer,
4111.38,743.03,16.0,-40230820.0,1,1,Engineer,Engineer,
1680.1400000000003,297.86,17.0,-55003176.0,0,3,Doctor,Student,
5715.08,231.92,18.0,-41695831.0,1,0,Engineer,Doctor,
5897.73,295.82,16.0,-28137139.0,0,1,Doctor,Engineer,
5239.24,302.86,18.0,-42297363.0,1,0,Engineer,Doctor,
7788.91,81.07999999999998,16.0,-35565042.0,1,1,Engineer,Engineer,
3898.64,775.6,17.0,-38067895.0,0,2,Doctor,Retired,
1214.9300000000003,178.43,18.0,-27093242.0,1,3,Engineer,Student,
927.4699999999998,211.91,16.0,-35651862.0,1,3,Engineer,Student,
914.1599999999994,17.210000000000008,17.0,-27182881.0,1,3,Engineer,Student,
9695.04,124.22,17.0,-46188628.0,1,3,Engineer,Student,
8647.04,38.37000000000003,16.0,-37123346.0,1,0,Engineer,Doctor,
1292.1000000000004,269.79,16.0,-34357954.0,1,1,Engineer,Engineer,
392.34000000000015,605.42,16.0,-44035153.0,1,3,Engineer,Student,
9877.17,11.189999999999998,17.0,-58027089.0,1,1,Engineer,Engineer,
12059.85,29.189999999999998,17.0,-56039539.0,0,0,Doctor,Doctor,
6643.24,701.7,16.0,-42563532.0,0,2,Doctor,Retired,
9903.48,862.34,16.0,-45676563.0,1,0,Engineer,Doctor,
151.42000000000007,410.97,17.0,-35046555.0,1,3,Engineer,Student,
2850.92,36.97,17.0,-37896299.0,1,1,Engineer,Engineer,
10679.67,137.59,16.0,-57944654.0,1,0,Engineer,Doctor,
10652.13,168.11,16.0,-46192926.0,0,0,Doctor,Doctor,
569.25,430.98,18.0,-33746208.0,1,3,Engineer,Student,
954.8299999999999,13.870000000000033,18.0,-28388107.0,1,3,Engineer,Student,
1831.1999999999998,642.68,16.0,-45674706.0,1,2,Engineer,Retired,
9274.64,175.07,16.0,-29949176.0,1,1,Engineer,Engineer,
9384.54,302.82,16.0,-31677431.0,1,1,Engineer,Engineer,
1483.8400000000006,1647.7399999999998,17.0,-27181679.0,1,2,Engineer,Retired,
1968.3599999999997,406.81,16.0,-28913757.0,1,2,Engineer,Retired,
4203.05,256.3,16.0,-49995864.0,1,2,Engineer,Retired,
959.94,80.95999999999998,17.0,-34870755.0,0,3,Doctor,Student,
271.6400000000003,95.78,17.0,-51116363.0,1,3,Engineer,Student,
12571.76,379.54,17.0,-57941529.0,0,0,Doctor,Doctor,
8627.08,903.1899999999999,17.0,-42041645.0,1,3,Engineer,Student,
524.46,142.19,18.0,-43854054.0,1,3,Engineer,Student,
422.3199999999997,847.45,16.0,-43515916.0,1,3,Engineer,Student,
12961.53,295.18,17.0,-47052794.0,0,0,Doctor,Doctor,
6381.6,18.460000000000008,16.0,-30210063.0,1,2,Engineer,Retired,
117.97999999999956,603.23,17.0,-37809245.0,1,3,Engineer,Student,
1715.2200000000003,54.5,16.0,-30035358.0,0,2,Doctor,Retired,
5599.81,414.77,17.0,-26577061.0,1,0,Engineer,Doctor,
7904.24,886.19,17.0,-38068585.0,1,2,Engineer,Retired,
1490.44,440.03,16.0,-29433509.0,1,1,Engineer,Engineer,
1532.7199999999998,35.460000000000036,16.0,-51119457.0,1,2,Engineer,Retired,
5976.0,76.38999999999999,17.0,-57077436.0,1,3,Engineer,Student,
1673.7600000000002,595.91,18.0,-39015077.0,0,3,Doctor,Student,
3290.72,6.03000000000003,18.0,-39101222.0,1,2,Engineer,Retired,
3030.9699999999993,249.34,17.0,-38587570.0,1,1,Engineer,Engineer,
369.8599999999997,421.52,17.0,-38586913.0,1,3,Engineer,Student,
6570.36,189.77,16.0,-53193768.0,1,1,Engineer,Engineer,
2264.98,73.19,16.0,-33061811.0,1,2,Engineer,Retired,
5029.87,188.13,18.0,-44978259.0,0,2,Doctor,Retired,
12327.739999999998,30.52000000000004,17.0,-46190898.0,1,0,Engineer,Doctor,
420.25,1235.69,16.0,-45762888.0,0,3,Doctor,Student,
6499.53,1159.39,16.0,-33579398.0,1,0,Engineer,Doctor,
5172.99,170.24,16.0,-44725432.0,1,2,Engineer,Retired,
8981.1,56.620000000000005,17.0,-53186949.0,1,0,Engineer,Doctor,
7915.0,53.139999999999986,17.0,-48610039.0,1,0,Engineer,Doctor,
500.84000000000015,587.23,17.0,-39881693.0,1,3,Engineer,Student,
13784.4,146.15,17.0,-57680088.0,1,0,Engineer,Doctor,
7392.79,21.27000000000001,17.0,-40489715.0,0,2,Doctor,Retired,
1134.79,1397.5899999999997,17.0,-30811106.0,0,3,Doctor,Student,
14765.41,76.01999999999998,16.0,-41526814.0,0,0,Doctor,Doctor,
745.8699999999999,170.19,17.0,-41956278.0,0,3,Doctor,Student,
5360.19,155.51,18.0,-38063837.0,1,0,Engineer,Doctor,
5878.14,135.15,17.0,-51375448.0,1,2,Engineer,Retired,
5889.51,39.47999999999999,16.0,-45588239.0,1,2,Engineer,Retired,
4381.54,451.68,18.0,-48863659.0,1,1,Engineer,Engineer,
8478.46,19.110000000000014,16.0,-35653242.0,0,1,Doctor,Engineer,
185.47000000000025,355.0,16.0,-37380017.0,0,3,Doctor,Student,
2443.54,427.69,16.0,-50688590.0,1,1,Engineer,Engineer,
699.9000000000001,254.86,17.0,-55954193.0,1,3,Engineer,Student,
4739.59,19.47999999999999,16.0,-41702863.0,1,1,Engineer,Engineer,
12893.85,190.17,17.0,-44375255.0,1,0,Engineer,Doctor,
2402.58,91.38,16.0,-50167492.0,1,2,Engineer,Retired,
7626.53,206.63,16.0,-28742381.0,0,2,Doctor,Retired,
1014.6300000000006,93.22000000000001,17.0,-49820286.0,1,2,Engineer,Retired,
1358.54,547.98,17.0,-32540660.0,1,3,Engineer,Student,
1602.13,641.06,16.0,-28396693.0,1,3,Engineer,Student,
1105.8900000000003,314.55,17.0,-48264709.0,0,3,Doctor,Student,
1731.8900000000003,836.45,16.0,-53194212.0,1,2,Engineer,Retired,
8692.47,1095.09,17.0,-48955482.0,1,1,Engineer,Engineer,
12578.75,189.45,17.0,-51289048.0,0,0,Doctor,Doctor,
1712.4099999999999,91.84000000000002,17.0,-42129996.0,0,2,Doctor,Retired,
3485.03,609.52,16.0,-40147492.0,1,2,Engineer,Retired,
1146.7799999999997,859.3,17.0,-39797332.0,0,2,Doctor,Retired,
6393.12,100.00999999999999,16.0,-42652956.0,1,0,Engineer,Doctor,
680.5500000000006,28.78,16.0,-39283415.0,0,0,Doctor,Doctor,
7037.34,111.08,17.0,-46535086.0,1,0,Engineer,Doctor,
12991.03,470.96,16.0,-52242545.0,0,0,Doctor,Doctor,
105.01000000000022,52.22999999999999,18.0,-36251992.0,0,3,Doctor,Student,
1360.85,78.62,16.0,-39885703.0,1,0,Engineer,Doctor,
1649.92,47.78999999999999,17.0,-35910695.0,1,3,Engineer,Student,
5237.36,333.97,16.0,-51205991.0,1,0,Engineer,Doctor,
14348.65,30.870000000000005,16.0,-41527201.0,1,0,Engineer,Doctor,
5625.55,710.43,17.0,-52412481.0,1,2,Engineer,Retired,
3438.02,220.23,18.0,-35645470.0,1,1,Engineer,Engineer,
10668.24,27.28,16.0,-27185937.0,1,0,Engineer,Doctor,
2018.9,101.52,16.0,-39109573.0,1,1,Engineer,Engineer,
9500.95,162.65,17.0,-46882570.0,1,1,Engineer,Engineer,
2472.99,10.52000000000001,17.0,-40919536.0,1,2,Engineer,Retired,
6522.47,270.72,17.0,-50769998.0,1,0,Engineer,Doctor,
1223.4499999999994,202.34,16.0,-57339559.0,1,3,Engineer,Student,
778.7399999999998,247.58,18.0,-45322006.0,1,1,Engineer,Engineer,
2246.15,686.17,17.0,-34353612.0,1,2,Engineer,Retired,
219.52999999999975,359.65,17.0,-57161408.0,0,3,Doctor,Student,
12896.06,109.91,16.0,-47749655.0,1,0,Engineer,Doctor,
8697.11,215.72,18.0,-33660435.0,0,1,Doctor,Engineer,
6414.11,490.76,16.0,-56562096.0,1,2,Engineer,Retired,
5767.51,224.28,16.0,-54228039.0,1,2,Engineer,Retired,
2815.86,614.03,16.0,-47143858.0,1,2,Engineer,Retired,
2991.17,608.79,18.0,-31671300.0,1,1,Engineer,Engineer,
224.64999999999964,186.55,16.0,-43341488.0,1,1,Engineer,Engineer,
1236.7599999999998,840.16,16.0,-51377779.0,0,3,Doctor,Student,
13586.99,203.34,17.0,-27615353.0,1,0,Engineer,Doctor,
7117.35,90.87999999999998,17.0,-30207737.0,1,1,Engineer,Engineer,
7235.87,60.110000000000014,17.0,-29600910.0,0,2,Doctor,Retired,
7318.64,393.92,16.0,-46451672.0,1,2,Engineer,Retired,
9847.6,19.389999999999958,16.0,-30468724.0,1,0,Engineer,Doctor,
2968.75,557.41,16.0,-49216651.0,0,2,Doctor,Retired,
9323.71,57.06999999999999,16.0,-37726893.0,0,0,Doctor,Doctor,
1764.08,395.27,16.0,-39281369.0,0,3,Doctor,Student,
5683.49,289.05,17.0,-44374438.0,1,2,Engineer,Retired,
5225.73,46.110000000000014,17.0,-50771004.0,1,0,Engineer,Doctor,
6445.4,335.5,16.0,-38679081.0,1,2,Engineer,Retired,
289.71000000000004,388.07,17.0,-36772589.0,1,3,Engineer,Student,
9200.74,520.86,16.0,-51377985.0,0,1,Doctor,Engineer,
300.8699999999999,787.41,16.0,-43515856.0,1,3,Engineer,Student,
743.9000000000005,31.69999999999999,16.0,-45069089.0,0,0,Doctor,Doctor,
1200.35,22.30000000000001,16.0,-47747701.0,1,3,Engineer,Student,
1562.3899999999999,203.12,16.0,-56646567.0,1,2,Engineer,Retired,
7719.71,315.94,17.0,-53190312.0,0,0,Doctor,Doctor,
2610.67,192.23,16.0,-26926309.0,1,1,Engineer,Engineer,
2060.02,1510.71,16.0,-43860042.0,1,2,Engineer,Retired,
1833.67,0.2599999999999909,16.0,-29951577.0,1,3,Engineer,Student,
5396.65,210.77,16.0,-45156061.0,1,2,Engineer,Retired,
12995.7,406.65,18.0,-31239497.0,1,0,Engineer,Doctor,
7616.43,422.9,16.0,-53193299.0,1,1,Engineer,Engineer,
12500.8,20.620000000000005,17.0,-43340311.0,0,0,Doctor,Doctor,
1127.0799999999995,174.39,16.0,-57427329.0,1,3,Engineer,Student,
3621.98,7.860000000000014,16.0,-33232836.0,0,2,Doctor,Retired,
5212.28,61.97999999999999,18.0,-57937841.0,1,1,Engineer,Engineer,
2727.45,54.849999999999994,16.0,-36777818.0,0,2,Doctor,Retired,
5117.03,204.7,16.0,-35395346.0,1,0,Engineer,Doctor,
6089.79,16.55000000000001,17.0,-36255741.0,1,1,Engineer,Engineer,
2618.1,91.32000000000001,16.0,-31073077.0,1,1,Engineer,Engineer,
11988.120000000003,195.49,16.0,-44120016.0,1,0,Engineer,Doctor,
3841.42,49.620000000000005,16.0,-28741696.0,1,1,Engineer,Engineer,
321.21000000000004,487.16,16.0,-58032668.0,0,3,Doctor,Student,
9754.73,405.6,17.0,-39191263.0,1,1,Engineer,Engineer,
9584.52,512.95,17.0,-33231689.0,1,1,Engineer,Engineer,
7624.56,345.94,17.0,-33835123.0,1,0,Engineer,Doctor,
2485.73,356.56,17.0,-33835716.0,1,1,Engineer,Engineer,
2137.9,10.31000000000003,16.0,-57080838.0,1,1,Engineer,Engineer,
6412.85,211.69,16.0,-32889943.0,1,0,Engineer,Doctor,
707.25,221.49,18.0,-36079228.0,0,3,Doctor,Student,
8300.54,278.23,17.0,-47485213.0,1,1,Engineer,Engineer,
7717.34,116.88,17.0,-34268400.0,1,0,Engineer,Doctor,
6967.03,328.77,17.0,-50163034.0,0,0,Doctor,Doctor,
5158.6,77.53,18.0,-40399607.0,1,2,Engineer,Retired,
12031.14,421.74,17.0,-43426993.0,1,0,Engineer,Doctor,
7093.68,313.69,16.0,-52241690.0,1,2,Engineer,Retired,
8539.86,411.72,18.0,-43421272.0,1,0,Engineer,Doctor,
7640.57,508.73,16.0,-41355973.0,1,2,Engineer,Retired,
1292.21,153.08,16.0,-29603541.0,1,3,Engineer,Student,
5958.75,23.00999999999999,18.0,-44372170.0,1,2,Engineer,Retired,
708.7399999999998,69.28,16.0,-32024077.0,1,3,Engineer,Student,
1744.4,51.25,16.0,-37382137.0,0,3,Doctor,Student,
273.77999999999975,407.65,17.0,-39279063.0,1,3,Engineer,Student,
130.76000000000022,459.25,16.0,-45847634.0,1,3,Engineer,Student,
10389.6,301.56,17.0,-54743014.0,1,0,Engineer,Doctor,
1048.1800000000003,17.669999999999987,17.0,-42819634.0,1,0,Engineer,Doctor,
12896.68,5.289999999999992,18.0,-51976004.0,0,0,Doctor,Doctor,
8208.54,401.37,16.0,-35654002.0,1,1,Engineer,Engineer,
5244.49,145.4,17.0,-42041774.0,1,1,Engineer,Engineer,
11935.14,556.34,16.0,-32974370.0,1,0,Engineer,Doctor,
1484.7600000000007,34.31,16.0,-48006958.0,1,3,Engineer,Student,
6513.34,780.59,17.0,-42732493.0,0,3,Doctor,Student,
13801.15,282.65,17.0,-52410375.0,1,0,Engineer,Doctor,
12958.65,305.27,16.0,-34875833.0,1,0,Engineer,Doctor,
9588.71,185.81,16.0,-35480409.0,1,0,Engineer,Doctor,
3475.99,66.00999999999999,18.0,-34090046.0,1,1,Engineer,Engineer,
7544.4,447.95,17.0,-57249684.0,1,1,Engineer,Engineer,
1193.6099999999997,279.3,17.0,-43252758.0,1,3,Engineer,Student,
12063.77,26.75,16.0,-47144517.0,1,0,Engineer,Doctor,
892.8300000000004,611.15,17.0,-38933813.0,1,3,Engineer,Student,
1230.12,275.2,17.0,-37810572.0,1,1,Engineer,Engineer,
1479.67,427.79,17.0,-53706372.0,1,3,Engineer,Student,
1265.2800000000002,469.13,17.0,-28995213.0,0,0,Doctor,Doctor,
3228.87,102.81,16.0,-29000707.0,1,2,Engineer,Retired,
1111.6700000000005,22.609999999999985,17.0,-27526243.0,1,3,Engineer,Student,
3213.16,68.28,18.0,-44457260.0,1,1,Engineer,Engineer,
12719.93,33.650000000000006,17.0,-35650161.0,0,0,Doctor,Doctor,
2040.77,362.68,18.0,-56815451.0,0,2,Doctor,Retired,
1309.85,73.23000000000002,16.0,-43169455.0,1,3,Engineer,Student,
164.60999999999967,654.49,16.0,-30209823.0,0,3,Doctor,Student,
4230.37,18.56000000000003,17.0,-48351799.0,0,1,Doctor,Engineer,
761.0,389.05000000000007,17.0,-57681380.0,1,3,Engineer,Student,
2923.83,7.3799999999999955,16.0,-51808953.0,1,2,Engineer,Retired,
7372.47,109.48,17.0,-42906544.0,1,2,Engineer,Retired,
871.0999999999999,66.91,18.0,-55603382.0,1,0,Engineer,Doctor,
3023.16,335.48,16.0,-52934427.0,1,1,Engineer,Engineer,
1119.21,38.140000000000015,16.0,-26925519.0,1,3,Engineer,Student,
11833.73,1076.98,18.0,-27611828.0,1,0,Engineer,Doctor,
6400.59,360.02,16.0,-54747587.0,1,2,Engineer,Retired,
13884.24,567.71,18.0,-54999077.0,1,0,Engineer,Doctor,
620.8299999999999,218.19,16.0,-45848456.0,1,3,Engineer,Student,
1938.0100000000002,209.99,17.0,-36600738.0,1,3,Engineer,Student,
964.7899999999995,11.02000000000001,16.0,-30814443.0,1,3,Engineer,Student,
1870.1599999999999,83.43000000000002,16.0,-45243772.0,1,2,Engineer,Retired,
5577.94,344.97,17.0,-51374327.0,1,0,Engineer,Doctor,
8700.8,172.29,17.0,-55608363.0,1,1,Engineer,Engineer,
2794.66,195.54,16.0,-41097818.0,1,2,Engineer,Retired,
6169.71,101.23,18.0,-39533561.0,1,1,Engineer,Engineer,
831.7499999999995,180.46,16.0,-51983093.0,1,3,Engineer,Student,
2451.56,692.55,16.0,-52500040.0,1,2,Engineer,Retired,
13625.52,147.31,17.0,-44117851.0,0,0,Doctor,Doctor,
1379.3899999999999,107.48,17.0,-54916429.0,1,3,Engineer,Student,
11498.01,1831.02,17.0,-35908750.0,0,0,Doctor,Doctor,
865.4899999999998,81.50999999999999,16.0,-39023813.0,1,3,Engineer,Student,
7147.4,365.48,17.0,-45929496.0,0,2,Doctor,Retired,
7833.85,491.1,16.0,-44726335.0,0,1,Doctor,Engineer,
4840.67,452.8,16.0,-29863343.0,1,2,Engineer,Retired,
7361.47,645.04,17.0,-27442714.0,1,2,Engineer,Retired,
5128.44,169.28,18.0,-50767428.0,1,0,Engineer,Doctor,
12381.45,88.42,16.0,-33061256.0,1,0,Engineer,Doctor,
4008.05,155.53,17.0,-51030244.0,1,1,Engineer,Engineer,
3493.13,991.82,16.0,-29001232.0,1,1,Engineer,Engineer,
6462.41,39.24000000000001,18.0,-30721066.0,1,2,Engineer,Retired,
4625.12,152.01,16.0,-53537359.0,1,1,Engineer,Engineer,
6470.57,78.76999999999998,18.0,-47136582.0,0,1,Doctor,Engineer,
4854.83,26.49999999999997,16.0,-54833065.0,1,1,Engineer,Engineer,
12652.22,83.62,17.0,-43253637.0,1,0,Engineer,Doctor,
11705.88,142.78,16.0,-47057490.0,1,0,Engineer,Doctor,
932.6100000000001,55.99000000000001,16.0,-30815456.0,1,0,Engineer,Doctor,
11613.58,774.48,16.0,-52588548.0,1,0,Engineer,Doctor,
1068.5500000000006,105.37,18.0,-46877904.0,1,3,Engineer,Student,
1616.2999999999997,118.83,16.0,-42911883.0,1,3,Engineer,Student,
471.27999999999975,46.22,16.0,-30814070.0,1,3,Engineer,Student,
106.85999999999967,659.71,16.0,-47404748.0,0,3,Doctor,Student,
2457.1,377.97,16.0,-30468056.0,1,2,Engineer,Retired,
5882.12,114.1,17.0,-45930377.0,1,2,Engineer,Retired,
1938.9899999999998,11.300000000000011,16.0,-29259342.0,0,2,Doctor,Retired,
4079.09,95.5,16.0,-45935057.0,1,2,Engineer,Retired,
860.1200000000003,130.93,16.0,-54832749.0,0,1,Doctor,Engineer,
7811.31,272.97,18.0,-48950934.0,1,2,Engineer,Retired,
1181.8400000000001,73.35,16.0,-51982568.0,1,3,Engineer,Student,
10915.54,29.939999999999998,16.0,-33493793.0,1,0,Engineer,Doctor,
1670.7200000000003,307.24,16.0,-31766641.0,1,3,Engineer,Student,
1121.19,50.52000000000001,16.0,-33233973.0,1,3,Engineer,Student,
5621.86,820.46,16.0,-50168855.0,0,1,Doctor,Engineer,
8873.43,153.07,18.0,-50160849.0,1,1,Engineer,Engineer,
6990.92,52.94,17.0,-44116483.0,1,0,Engineer,Doctor,
7831.56,384.41,16.0,-48957404.0,1,1,Engineer,Engineer,
6173.23,235.42,18.0,-41693804.0,1,2,Engineer,Retired,
9523.72,114.23,17.0,-44548245.0,1,0,Engineer,Doctor,
6420.47,12.620000000000005,16.0,-47403199.0,1,0,Engineer,Doctor,
1146.0900000000001,997.37,18.0,-27438202.0,1,3,Engineer,Student,
6430.41,373.52,16.0,-35048873.0,1,1,Engineer,Engineer,
1635.0500000000006,336.05,17.0,-48351235.0,1,3,Engineer,Student,
6697.79,366.93,18.0,-28387713.0,1,2,Engineer,Retired,
7369.89,112.27,17.0,-32970990.0,1,0,Engineer,Doctor,
6903.68,494.96,16.0,-50427236.0,1,1,Engineer,Engineer,
11748.86,561.58,17.0,-43165686.0,1,0,Engineer,Doctor,
7303.23,440.94,18.0,-36077575.0,1,0,Engineer,Doctor,
10619.35,71.9,16.0,-53797408.0,1,0,Engineer,Doctor,
1794.5,256.66,17.0,-41093932.0,0,2,Doctor,Retired,
12970.21,166.55,17.0,-41437072.0,0,0,Doctor,Doctor,
120.89000000000033,276.26,17.0,-54400017.0,1,0,Engineer,Doctor,
5692.31,35.460000000000036,16.0,-41009521.0,1,0,Engineer,Doctor,
9879.87,38.140000000000015,16.0,-49823476.0,1,1,Engineer,Engineer,
6266.65,506.26,18.0,-27783946.0,0,2,Doctor,Retired,
14268.95,736.32,17.0,-49388657.0,1,0,Engineer,Doctor,
6449.83,389.43,18.0,-29599750.0,0,1,Doctor,Engineer,
6741.41,25.579999999999984,16.0,-30555187.0,1,1,Engineer,Engineer,
1008.44,446.1,17.0,-35562191.0,1,3,Engineer,Student,
1711.7799999999997,147.74,16.0,-36775212.0,1,3,Engineer,Student,
1821.0,1228.81,16.0,-53796749.0,1,3,Engineer,Student,
5107.75,46.22999999999999,17.0,-45325460.0,1,2,Engineer,Retired,
5229.95,265.37,17.0,-45583983.0,1,1,Engineer,Engineer,
339.15999999999985,342.57,17.0,-55263591.0,1,3,Engineer,Student,
10442.48,417.26,17.0,-53190629.0,0,0,Doctor,Doctor,
4324.4,33.629999999999995,16.0,-31677644.0,1,2,Engineer,Retired,
6292.29,64.57999999999998,18.0,-28994697.0,1,2,Engineer,Retired,
269.0100000000002,23.22999999999999,16.0,-48699295.0,0,3,Doctor,Student,
5379.25,160.52,16.0,-39282774.0,0,2,Doctor,Retired,
1334.0900000000001,278.88,16.0,-34701390.0,1,0,Engineer,Doctor,
6366.84,285.49,18.0,-38928604.0,0,0,Doctor,Doctor,
1839.1,71.87,18.0,-56815745.0,1,3,Engineer,Student,
3966.54,308.8,16.0,-27100868.0,1,2,Engineer,Retired,
9983.36,135.35,18.0,-40137873.0,1,1,Engineer,Engineer,
4577.09,288.43,16.0,-47143867.0,1,2,Engineer,Retired,
7458.03,147.46,16.0,-33577986.0,0,0,Doctor,Doctor,
6397.29,214.15,17.0,-32022185.0,1,1,Engineer,Engineer,
6345.03,71.34,16.0,-37469383.0,1,1,Engineer,Engineer,
6034.73,170.36,16.0,-50771575.0,1,0,Engineer,Doctor,
765.81,965.66,17.0,-27787602.0,1,1,Engineer,Engineer,
9826.26,736.53,17.0,-46969470.0,1,1,Engineer,Engineer,
3736.38,213.42,17.0,-40228872.0,1,1,Engineer,Engineer,
646.8499999999995,94.09,16.0,-36171500.0,1,3,Engineer,Student,
6385.12,91.23,16.0,-46540475.0,1,2,Engineer,Retired,
4161.71,263.92,17.0,-40313629.0,0,2,Doctor,Retired,
11079.77,77.5,16.0,-45847400.0,0,0,Doctor,Doctor,
10017.11,3.6500000000000057,17.0,-54397345.0,1,0,Engineer,Doctor,
1644.0900000000001,43.87999999999997,17.0,-30810284.0,0,3,Doctor,Student,
387.64999999999964,591.98,16.0,-48008134.0,1,3,Engineer,Student,
528.3800000000001,224.79,16.0,-37985751.0,1,3,Engineer,Student,
7530.3,64.30000000000001,17.0,-36858918.0,1,2,Engineer,Retired,
10887.59,111.79,17.0,-27095471.0,1,0,Engineer,Doctor,
7104.61,927.16,16.0,-51376940.0,1,2,Engineer,Retired,
7307.11,613.7,17.0,-53620617.0,0,2,Doctor,Retired,
349.97999999999956,26.069999999999993,17.0,-51721787.0,1,3,Engineer,Student,
2284.41,170.45,16.0,-57769948.0,1,1,Engineer,Engineer,
1918.3599999999997,344.27,17.0,-35563583.0,1,3,Engineer,Student,
503.0100000000002,872.72,16.0,-48353012.0,1,3,Engineer,Student,
1216.9099999999999,292.95,16.0,-54143282.0,1,1,Engineer,Engineer,
1071.0399999999995,28.43999999999997,17.0,-37203925.0,1,3,Engineer,Student,
187.89999999999964,209.02,17.0,-52844563.0,1,3,Engineer,Student,
7145.67,20.05000000000001,17.0,-29427849.0,1,2,Engineer,Retired,
